gender,age,ethnic,education,Q5,AI_Support,AI_Trust,AI_Understanding,FOMO,AI_Benefit,AI_Efficiency,AI_Optimism,AI_Risk,Transparency_Importance,AI_Dependency,income,Party_ID,Ideology,religious,Q23,State,Respondent Group,Party_Label,State_Name,State_Color,Democrat,Republican,Independent
2,4,6,2,1,1,1,1,1,5,1,1,5,1,1,2,3,7,1,2,5,"Scenario #2, Treatment",Independent,California,Blue,0,0,1
2,3,4,4,1,3,3,3,3,3,3,3,3,3,3,1,2,4,2,2,33,"Scenario #6, Treatment",Republican,North Carolina,Swing,0,1,0
2,5,2,5,1,3,3,3,2,3,2,3,4,4,4,6,2,4,2,2,5,"Scenario #5, Treatment",Republican,California,Blue,0,1,0
2,7,6,3,1,4,4,4,2,4,2,4,2,4,4,2,3,7,3,2,5,"Scenario #1, Treatment",Independent,California,Blue,0,0,1
1,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,4,8,10,2,11,"Scenario #5, Treatment",Other,Hawaii,Blue,0,0,0
1,2,2,5,1,4,4,4,2,4,4,3,1,4,4,5,1,2,7,2,5,Control Scenario,Democrat,California,Blue,1,0,0
2,7,6,5,1,4,4,2,2,4,4,2,4,4,4,2,1,1,1,2,47,"Scenario #3, Treatment",Democrat,Washington,Blue,1,0,0
1,2,6,4,1,5,4,5,5,4,3,4,1,4,5,5,3,1,5,2,5,"Scenario #2, Treatment",Independent,California,Blue,0,0,1
2,7,1,5,1,1,1,4,1,2,3,4,4,3,4,3,2,6,2,1,47,"Scenario #4, Treatment",Republican,Washington,Blue,0,1,0
1,4,2,5,1,2,2,4,4,4,5,4,3,4,5,6,1,4,9,2,5,"Scenario #6, Treatment",Democrat,California,Blue,1,0,0
1,2,5,5,1,4,5,4,4,4,5,3,3,5,3,5,5,2,9,2,11,"Scenario #6, Treatment",Other,Hawaii,Blue,0,0,0
2,7,6,6,1,4,3,3,3,4,3,3,2,4,4,4,1,2,2,2,6,Control Scenario,Democrat,Colorado,Other,1,0,0
2,5,2,5,1,5,4,5,5,4,4,5,1,4,4,3,3,4,1,2,2,"Scenario #1, Treatment",Independent,Alaska,Other,0,0,1
2,7,6,3,1,2,2,4,2,4,3,4,2,4,4,3,1,4,2,2,5,"Scenario #3, Treatment",Democrat,California,Blue,1,0,0
1,5,6,2,1,4,4,4,3,4,4,4,2,4,4,6,2,4,8,2,5,"Scenario #2, Treatment",Republican,California,Blue,0,1,0
1,2,4,2,1,4,3,3,3,4,3,4,2,5,5,1,5,3,2,2,5,"Scenario #4, Treatment",Other,California,Blue,0,0,0
2,7,6,3,1,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,28,"Scenario #5, Treatment",Republican,Nevada,Swing,0,1,0
2,7,6,5,1,3,3,3,3,3,2,3,3,3,4,3,3,7,2,2,28,Control Scenario,Independent,Nevada,Swing,0,0,1
2,4,6,5,1,4,4,4,4,4,3,4,2,4,4,6,2,4,2,2,6,"Scenario #5, Treatment",Republican,Colorado,Other,0,1,0
2,3,3,5,1,4,4,4,4,4,4,4,2,5,4,5,1,2,2,2,38,"Scenario #4, Treatment",Democrat,Pennsylvania,Swing,1,0,0
2,5,4,3,1,4,3,1,4,3,4,3,5,5,4,1,2,3,3,2,3,"Scenario #6, Treatment",Republican,Arizona,Swing,0,1,0
2,7,6,3,1,5,4,5,4,4,4,5,2,4,4,3,1,2,2,2,32,"Scenario #1, Treatment",Democrat,New York,Blue,1,0,0
2,7,6,6,1,4,3,2,3,4,3,4,2,4,5,6,1,4,1,2,32,"Scenario #3, Treatment",Democrat,New York,Blue,1,0,0
1,2,6,5,1,5,3,5,1,4,5,3,2,5,5,2,1,5,2,2,5,"Scenario #2, Treatment",Democrat,California,Blue,1,0,0
2,7,6,6,1,3,3,3,3,3,2,2,3,4,3,3,3,6,1,2,30,"Scenario #3, Treatment",Independent,New Jersey,Blue,0,0,1
1,3,6,2,1,5,3,3,4,4,5,5,1,5,5,3,1,8,2,2,3,"Scenario #5, Treatment",Democrat,Arizona,Swing,1,0,0
2,7,6,3,1,2,2,3,4,4,3,4,2,4,4,5,1,4,9,2,29,"Scenario #1, Treatment",Democrat,New Hampshire,Other,1,0,0
2,7,2,3,1,4,4,3,3,3,4,3,2,3,4,4,1,2,8,2,5,"Scenario #2, Treatment",Democrat,California,Blue,1,0,0
2,7,6,3,1,4,4,4,3,4,5,4,1,5,4,3,1,4,9,2,21,"Scenario #6, Treatment",Democrat,Massachusetts,Blue,1,0,0
2,6,4,2,1,3,3,2,3,3,2,3,3,3,3,2,5,8,10,2,26,Control Scenario,Other,Montana,Red,0,0,0
2,7,6,2,1,3,3,2,3,2,4,3,3,3,4,5,3,8,2,2,32,"Scenario #4, Treatment",Independent,New York,Blue,0,0,1
2,7,6,2,1,4,3,2,4,3,4,3,2,4,4,3,1,3,2,2,32,"Scenario #1, Treatment",Democrat,New York,Blue,1,0,0
2,7,6,5,1,5,4,4,4,4,4,4,3,3,4,4,3,6,1,2,21,"Scenario #5, Treatment",Independent,Massachusetts,Blue,0,0,1
1,7,6,2,1,3,3,3,2,5,2,2,2,3,2,3,5,4,3,2,32,"Scenario #3, Treatment",Other,New York,Blue,0,0,0
2,7,6,5,1,4,4,4,2,2,2,4,4,4,4,4,3,4,1,2,4,Control Scenario,Independent,Arkansas,Red,0,0,1
2,7,6,2,1,3,3,4,1,3,2,3,3,4,4,2,3,7,2,2,43,"Scenario #4, Treatment",Independent,Texas,Other,0,0,1
2,7,6,6,1,4,4,3,3,4,2,4,3,4,4,2,1,2,1,2,43,"Scenario #6, Treatment",Democrat,Texas,Other,1,0,0
2,6,4,5,1,3,3,1,3,4,4,4,2,3,4,3,2,4,2,2,42,"Scenario #5, Treatment",Republican,Tennessee,Red,0,1,0
2,7,6,3,1,2,1,4,2,3,4,3,2,4,4,4,3,6,1,2,33,"Scenario #2, Treatment",Independent,North Carolina,Swing,0,0,1
2,3,4,4,1,2,2,1,2,2,4,2,2,2,4,3,1,5,1,2,43,"Scenario #3, Treatment",Democrat,Texas,Other,1,0,0
2,3,4,3,1,4,4,4,3,4,4,4,2,5,4,6,2,5,2,1,43,Control Scenario,Republican,Texas,Other,0,1,0
2,7,6,2,1,2,2,3,2,2,3,2,3,3,3,3,1,4,9,2,48,"Scenario #1, Treatment",Democrat,West Virginia,Red,1,0,0
2,5,4,2,1,4,4,4,4,4,4,4,2,4,4,2,1,4,2,2,5,"Scenario #4, Treatment",Democrat,California,Blue,1,0,0
2,7,6,5,1,2,2,4,3,3,3,3,2,4,3,4,1,6,1,2,17,"Scenario #2, Treatment",Democrat,Kentucky,Red,1,0,0
2,7,6,5,1,4,4,1,4,1,4,3,5,3,5,1,3,7,2,2,9,"Scenario #5, Treatment",Independent,Florida,Other,0,0,1
1,2,6,2,1,4,3,3,4,4,4,5,1,5,4,2,5,8,2,2,17,"Scenario #6, Treatment",Other,Kentucky,Red,0,0,0
2,6,6,2,1,3,3,3,3,3,3,3,2,3,3,3,3,6,3,2,9,"Scenario #1, Treatment",Independent,Florida,Other,0,0,1
1,5,1,3,1,4,4,2,2,3,3,3,2,4,4,5,1,2,9,2,43,"Scenario #4, Treatment",Democrat,Texas,Other,1,0,0
2,6,4,2,1,4,4,2,3,4,2,3,2,2,2,2,1,3,2,2,3,Control Scenario,Democrat,Arizona,Swing,1,0,0
1,6,4,3,1,4,4,3,2,3,2,3,1,4,3,5,2,6,2,1,9,"Scenario #3, Treatment",Republican,Florida,Other,0,1,0
2,5,3,2,1,3,4,3,3,3,4,2,3,3,2,1,1,4,2,2,32,"Scenario #4, Treatment",Democrat,New York,Blue,1,0,0
2,2,4,3,1,4,4,4,3,2,4,4,1,3,3,3,1,4,9,2,38,"Scenario #1, Treatment",Democrat,Pennsylvania,Swing,1,0,0
1,6,4,3,1,4,4,4,4,4,4,4,2,4,4,3,1,5,3,2,5,"Scenario #3, Treatment",Democrat,California,Blue,1,0,0
2,6,4,2,1,2,2,4,3,4,3,3,2,3,3,3,1,4,3,2,28,"Scenario #6, Treatment",Democrat,Nevada,Swing,1,0,0
2,6,2,2,1,3,3,2,2,3,3,4,2,3,3,3,1,2,9,2,32,"Scenario #5, Treatment",Democrat,New York,Blue,1,0,0
2,6,4,4,2,2,2,4,2,2,2,2,3,4,2,4,1,5,2,2,9,"Scenario #2, Treatment",Democrat,Florida,Other,1,0,0
2,5,2,5,1,4,4,3,3,3,3,3,3,3,3,5,1,4,8,2,32,Control Scenario,Democrat,New York,Blue,1,0,0
2,6,4,6,1,5,5,5,4,4,5,4,1,5,5,6,3,5,2,2,32,"Scenario #4, Treatment",Independent,New York,Blue,0,0,1
1,6,6,6,1,4,4,4,2,2,4,4,4,4,3,6,4,5,3,1,44,Control Scenario,Other,Utah,Red,0,0,0
1,6,2,5,1,4,3,4,4,3,4,3,2,3,4,6,1,4,2,2,5,"Scenario #2, Treatment",Democrat,California,Blue,1,0,0
